website,company_name,phone,city,state,country,google_maps_url,rating,reviews_count,lead_score,email
https://renovemedicalspa.com,Renove Medical Spa,(832) 644-8338,Kingwood,Texas,US,https://www.google.com/maps/search/?api=1&query=Renove%20Medical%20Spa&query_place_id=ChIJE6m59PKtQIYRdx1TlneLGf0,5,828,0,
https://thebodydoc.com,Ciaravino Total Beauty,(713) 627-1200,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Ciaravino%20Total%20Beauty&query_place_id=ChIJIQJJofvAQIYRD-NhaiWWEhY,4.9,803,0,
https://smilela.com,Smile L.A. Downtown Modern Dentistry,(213) 570-8775,Los Angeles,California,US,https://www.google.com/maps/search/?api=1&query=Smile%20L.A.%20Downtown%20Modern%20Dentistry&query_place_id=ChIJlxusK0-3woARG9AAHdBJhpE,4.9,776,0,
https://nmsmilecenter.com,New Mexico Smile Center,(505) 275-1663,Albuquerque,New Mexico,US,https://www.google.com/maps/search/?api=1&query=New%20Mexico%20Smile%20Center&query_place_id=ChIJs6TX9OSfGIcRe30wpFkW-WU,5,763,0,
https://clearstonespa.com,Clearstone Laser Hair Removal & Med Spa,(281) 805-1136,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Clearstone%20Laser%20Hair%20Removal%20%26%20Med%20Spa&query_place_id=ChIJX6BydWzAQIYRTNmky8iYnvc,4.8,691,0,
https://laserbarandspa.com,Laser Bar & Spa,(646) 386-7562,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Laser%20Bar%20%26%20Spa&query_place_id=ChIJqYQbJKlZwokRhUdBI348ku4,4.8,672,0,
https://antiageinstitute.com,Antiage Institute,(832) 430-7768,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Antiage%20Institute&query_place_id=ChIJJSZRF_rAQIYRPgG8GZnKnh8,4.9,664,0,
https://brighamortho.com,Brigham Orthodontics,(480) 767-8810,Scottsdale,Arizona,US,https://www.google.com/maps/search/?api=1&query=Brigham%20Orthodontics&query_place_id=ChIJ19FeVT91K4cRIbf_DDi9lCY,5,664,0,
https://sanctuarymedical.com,Sanctuary Medical Center,(561) 221-0457,Boca Raton,Florida,US,https://www.google.com/maps/search/?api=1&query=Sanctuary%20Medical%20Center&query_place_id=ChIJZQA__cfh2IgR7_PErihUyPI,4.9,656,0,
https://myskin22.com,Skin 22,(424) 888-0036,Beverly Hills,California,US,https://www.google.com/maps/search/?api=1&query=Skin%2022&query_place_id=ChIJ7yFq9jW5woAR4lQ4TRQ3sDQ,4.9,610,0,
https://smoothskinlounge.com,SMOOTH SKIN LOUNGE,(818) 308-7703,Beverly Hills,California,US,https://www.google.com/maps/search/?api=1&query=SMOOTH%20SKIN%20LOUNGE&query_place_id=ChIJ77EHmAK9woARtWU1yYx__dM,4.9,607,0,
https://dermcenterofdallas.com,Dermatology Center of Dallas,(214) 739-5821,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Dermatology%20Center%20of%20Dallas&query_place_id=ChIJYR9gJe6fToYRMpOdOtHAhv0,4.9,586,0,
https://charettecosmetics.com,Charette Cosmetics Medical Spa - Miami Beach,(404) 430-4378 ext. 3,Miami Beach,Florida,US,https://www.google.com/maps/search/?api=1&query=Charette%20Cosmetics%20Medical%20Spa%20-%20Miami%20Beach&query_place_id=ChIJ-VkNhhuz2YgR3tgNIZtgN94,5,566,0,
https://zmedclinic.com,"Z Med Clinic and Med Spa, Weight Loss, Hormone Therapy and IV Clinic",(713) 470-4024,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Z%20Med%20Clinic%20and%20Med%20Spa%2C%20Weight%20Loss%2C%20Hormone%20Therapy%20and%20IV%20Clinic&query_place_id=ChIJxTI6dFTCQIYRB1wqkZER2Rg,4.9,565,0,
https://thebrowproject.com,The Brow Project,(945) 221-6806,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=The%20Brow%20Project&query_place_id=ChIJa_k-9_ShToYRu7GmwIQSJg8,5,543,0,
https://sanchezhenrydental.com,Sanchez + Henry Dental,(505) 268-2741,Albuquerque,New Mexico,US,https://www.google.com/maps/search/?api=1&query=Sanchez%20%2B%20Henry%20Dental&query_place_id=ChIJZ6AQ2d8KIocRZMknV_5IAuA,5,537,0,
https://htxmdspa.com,Houston MedSpa + Wellness,(832) 835-2545,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Houston%20MedSpa%20%2B%20Wellness&query_place_id=ChIJtWzPOPbAQIYRHv6oUAjiD4I,4.5,537,0,
https://santafeperiodontics.com,"Dr. Jeffrey Melton DDS, MS",(505) 984-8300,Santa Fe,New Mexico,US,https://www.google.com/maps/search/?api=1&query=Dr.%20Jeffrey%20Melton%20DDS%2C%20MS&query_place_id=ChIJsZB3hxNQGIcRQKwl-VFPsFU,4.9,533,0,
https://rymaps.xyz,Miami Surgical MedSpa,(305) 515-5009,Miami,Florida,US,https://www.google.com/maps/search/?api=1&query=Miami%20Surgical%20MedSpa&query_place_id=ChIJVx5-sNu52YgR-21dJlCn9ZM,5,524,0,
https://riveroaksdripspa.com,River Oaks Drip Spa: IV Therapy & Hydration Center,(832) 834-4405,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=River%20Oaks%20Drip%20Spa%3A%20IV%20Therapy%20%26%20Hydration%20Center&query_place_id=ChIJd3DvCxHBQIYRIlY-0qDVgXM,5,515,0,
https://iconmd.com,Icon MD Medical Spa + Laser Center Boca Raton,(561) 409-2340,Boca Raton,Florida,US,https://www.google.com/maps/search/?api=1&query=Icon%20MD%20Medical%20Spa%20%2B%20Laser%20Center%20Boca%20Raton&query_place_id=ChIJi0OnhV0f2YgR6LBvhqHiYWI,4.9,512,0,
https://bellamedspadfw.com,Bella MedSpa - Dallas MedSpa,(972) 762-4636,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Bella%20MedSpa%20-%20Dallas%20MedSpa&query_place_id=ChIJhXBDi2OZToYReAfRqIZuXdM,4.8,509,0,
https://mybeautifulbody.com,Aesthetic Center for Plastic Surgery & MedSpa (ACPS),(713) 799-9999,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Aesthetic%20Center%20for%20Plastic%20Surgery%20%26%20MedSpa%20(ACPS)&query_place_id=ChIJX1ZfCT7BQIYRnXDwEigU1-k,4.9,489,0,
https://rawbeautyaesthetics.com,Raw Beauty Aesthetics Medical Spa,(818) 446-6111,Woodland Hills,California,US,https://www.google.com/maps/search/?api=1&query=Raw%20Beauty%20Aesthetics%20Medical%20Spa&query_place_id=ChIJS16WuOudwoARJNAEXnWDASg,5,489,0,
https://dallasskincentre.com,ZO Skin Centre,(214) 579-9073,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=ZO%20Skin%20Centre&query_place_id=ChIJA3qOWNueToYRuvNFDhfiYsg,4.9,486,0,
https://victoriaheavenlyspa.com,Victoria Heavenly Spa,(832) 380-0696,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Victoria%20Heavenly%20Spa&query_place_id=ChIJ_bKrDfXcQIYRGqNIjleGt94,4.8,481,0,
https://cosmeticsurgerydallas.com,Rachel Walker MD: Plastic Surgery Center of Dallas,(972) 661-5077,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Rachel%20Walker%20MD%3A%20Plastic%20Surgery%20Center%20of%20Dallas&query_place_id=ChIJqba8CPEgTIYRFyA-8FgSqqY,4.9,480,0,
https://dermaclinicenter.com,Derma Lipo New York,(646) 707-0135,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Derma%20Lipo%20New%20York&query_place_id=ChIJz99rLiJZwokRMioar0qzTMM,4,476,0,
https://dermanimedspa.com,dermani MEDSPA® Preston Hollow,(214) 753-8650,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=dermani%20MEDSPA%C2%AE%20Preston%20Hollow&query_place_id=ChIJUzNtjKAhTIYR4lJfyfUomfQ,4.9,473,0,
https://hydrateivbar.com,Hydrate IV Bar Mockingbird,(214) 647-1149,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Hydrate%20IV%20Bar%20Mockingbird&query_place_id=ChIJ_02SMnSfToYRo3DOC8rJJnY,4.9,463,0,
https://dermatologyandlasergroup.com,The Dermatology and Laser Group,(212) 444-8204,New York,New York,US,https://www.google.com/maps/search/?api=1&query=The%20Dermatology%20and%20Laser%20Group&query_place_id=ChIJYXF-mfdYwokRZb_mDDPzWSw,4.9,458,0,
https://greenlotusspa.com,GreenLotus Spa + Med Spa,(214) 782-9888,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=GreenLotus%20Spa%20%2B%20Med%20Spa&query_place_id=ChIJWYGRQgCfToYR8WjShq9XSTM,5,451,0,
https://lemmonavenueplasticsurgery.com,Lemmon Avenue Plastic Surgery and Laser Center,(214) 702-0707,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Lemmon%20Avenue%20Plastic%20Surgery%20and%20Laser%20Center&query_place_id=ChIJN_OiSCuZToYRc0N9LjtYaP4,4.9,443,0,
https://aesthetichouston.com,Aesthetic Surgery Institute,(713) 892-5476,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Aesthetic%20Surgery%20Institute&query_place_id=ChIJs7cBZW3BQIYRvFVFjhlOcqg,4.7,443,0,
https://pacboca.com,Prestige,(561) 235-7300,Boca Raton,Florida,US,https://www.google.com/maps/search/?api=1&query=Prestige&query_place_id=ChIJTeOOzzUf2YgRNnHjYWQMcQw,4.9,441,0,
https://milivmed-spa.com,Miliv Med Spa & Facials,(713) 585-0715,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Miliv%20Med%20Spa%20%26%20Facials&query_place_id=ChIJIQNO4XDBQIYRwzhP7SIMFLw,4.8,441,0,
https://hibeautifulaesthetics.com,Hi Beautiful Aesthetics,(281) 846-6895,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Hi%20Beautiful%20Aesthetics&query_place_id=ChIJuy9pdCrDQIYRrwt2oraHarA,4.8,439,0,
https://medaestheticsmiami.com,Med Aesthetics Miami,(305) 356-7402,Miami,FL,US,https://www.google.com/maps/search/?api=1&query=Med%20Aesthetics%20Miami&query_place_id=ChIJkxNWdMS22YgROy0QtiWx41o,4.8,433,0,
https://sisuclinic.com,Sisu Clinic Houston,(346) 701-5029,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Sisu%20Clinic%20Houston&query_place_id=ChIJmQjKANG_QIYRISoichEUJJ8,4.9,433,0,
https://dreamhoustonmedspa.com,Dream Aesthetics Medspa,(281) 846-6454,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Dream%20Aesthetics%20Medspa&query_place_id=ChIJKYvA1SPHQIYR56YOfaFfGjw,5,429,0,
https://brickellcosmetic.com,Brickell Cosmetic Center-Aesthetics & Dermatology,(305) 456-6001,Miami,Florida,US,https://www.google.com/maps/search/?api=1&query=Brickell%20Cosmetic%20Center-Aesthetics%20%26%20Dermatology&query_place_id=ChIJt7xbx4m22YgRiCc1jctvNNA,4.6,425,0,
https://skinspamed.com,SkinSpaMED,(972) 392-3895,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=SkinSpaMED&query_place_id=ChIJw2ZFgt4gTIYRESSpN1nY-2I,4.9,421,0,
https://arvivaesthetics.com,Arviv Medical Aesthetics Miami,(305) 340-9002,Miami,Florida,US,https://www.google.com/maps/search/?api=1&query=Arviv%20Medical%20Aesthetics%20Miami&query_place_id=ChIJ4VAQIVSx2YgR-KM7oK38mac,4.8,404,0,
https://nulistudios.com,Nuli Studios,(469) 809-6858,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Nuli%20Studios&query_place_id=ChIJNXQVM3efToYR8O_vz9dtJfs,4.9,387,0,
https://drrai.net,Dr. Rai: Cosmetic Surgical Center,(972) 566-6500,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Dr.%20Rai%3A%20Cosmetic%20Surgical%20Center&query_place_id=ChIJw5I1L20gTIYRbw5hnrSB3a4,5,377,0,
https://behuemn.com,Huemn - Heights MKT,(832) 979-5618,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Huemn%20-%20Heights%20MKT&query_place_id=ChIJyQaw9BXHQIYR_Rw8UTLf9pY,4.9,372,0,
https://lighttouchnyc.com,Light Touch Laser Spa,(646) 926-7202,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Light%20Touch%20Laser%20Spa&query_place_id=ChIJW8NsAaNZwokR8xKCA1PvWBo,5,364,0,
https://calabasasdermcenter.com,Brilliance Dermatology - Calabasas,(818) 222-7495,Calabasas,California,US,https://www.google.com/maps/search/?api=1&query=Brilliance%20Dermatology%20-%20Calabasas&query_place_id=ChIJc1Nr3WiewoARWRWy7Z8xWP0,4.9,362,0,
https://gravityonestudio.com,Gravity One Studio,(713) 218-9988,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Gravity%20One%20Studio&query_place_id=ChIJYdZOZoHHQIYR6VKJlKw_dec,4.9,361,0,
https://rosemilkaesthetics.com,Rose Milk Aesthetics,(832) 557-8151,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Rose%20Milk%20Aesthetics&query_place_id=ChIJeXg9tArHQIYRSPP7V61anh0,5,360,0,
https://dallas.wellabsplus.com,Well Labs+ Medspa Dallas,(214) 238-2251,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Well%20Labs%2B%20Medspa%20Dallas&query_place_id=ChIJjxoGJHyeToYR6Yq2dQEElwI,4.9,358,0,
https://drsajjadian.com,"Ali Sajjadian, M.D., F.A.C.S",(949) 515-0550,Newport Beach,California,US,https://www.google.com/maps/search/?api=1&query=Ali%20Sajjadian%2C%20M.D.%2C%20F.A.C.S&query_place_id=ChIJB2GScwog3YARdpjBDDKGR04,4.9,353,0,
https://cultaesthetics.com,CULT Aesthetics,(469) 720-1086,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=CULT%20Aesthetics&query_place_id=ChIJFX32ikGZToYRsMJi8wiyMQo,4.9,346,0,
https://denovomg.com,deNovo Health and Aesthetics,(214) 219-4100,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=deNovo%20Health%20and%20Aesthetics&query_place_id=ChIJ-dDtm8qeToYRzBlSPi91XMg,4.9,339,0,
https://mesospa.com,MeSO Medspa Newport Beach,(949) 617-1221,Newport Beach,California,US,https://www.google.com/maps/search/?api=1&query=MeSO%20Medspa%20Newport%20Beach&query_place_id=ChIJm7uRAYjf3IARG5HD1kp32TA,4.8,331,0,
https://locations.livehydrationspa.com,LIVE Hydration Spa Kirby,(832) 821-8717,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=LIVE%20Hydration%20Spa%20Kirby&query_place_id=ChIJh-5NYcjBQIYRDPPeHTJLZvc,4.9,331,0,
https://amirascryospahouston.zoca.com,Amira's Cryo Spa And Salon,(832) 973-1156,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Amira's%20Cryo%20Spa%20And%20Salon&query_place_id=ChIJdT__bvTFQIYR9wBS8U8MMyU,4.8,331,0,
https://avivamedicalspa.com,Aviva Medical Spa,(786) 812-8622,Miami,Florida,US,https://www.google.com/maps/search/?api=1&query=Aviva%20Medical%20Spa&query_place_id=ChIJPzO231ax2YgRaoJeTYze_Xs,4.7,330,0,
https://cosmeticlaserskinsurgery.com,New York Cosmetic Skin & Laser Surgery Center - Manhattan,(212) 285-1110,New York,New York,US,https://www.google.com/maps/search/?api=1&query=New%20York%20Cosmetic%20Skin%20%26%20Laser%20Surgery%20Center%20-%20Manhattan&query_place_id=ChIJib4psOlYwokRJ0TgoZutbAU,4.8,327,0,
https://clearlaserskin.com,Clear Laser City Clinic,(212) 697-1802,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Clear%20Laser%20City%20Clinic&query_place_id=ChIJlfgEWYBZwokRGSzGbsmUSGI,4.9,321,0,
https://painlesslasercenter.com,Painless Laser Center,(646) 470-3375,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Painless%20Laser%20Center&query_place_id=ChIJf-8gW5VZwokRiFamtnGYPjY,4.5,321,0,
https://skinfulaesthetics.com,Skinful Aesthetics,(281) 697-8080,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Skinful%20Aesthetics&query_place_id=ChIJa0ktmWzBQIYR8QXNNUPor5k,4.9,316,0,
https://tribecamedspa.com,Tribeca Medspa,(212) 925-9500,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Tribeca%20Medspa&query_place_id=ChIJg8seZfVZwokRIgijbSNdzWo,4.7,313,0,
https://nylaseroutlet.com,NY Laser Outlet,(800) 953-5150,New York,New York,US,https://www.google.com/maps/search/?api=1&query=NY%20Laser%20Outlet&query_place_id=ChIJsT3lqK9ZwokRFuTyldGHg3s,4.9,313,0,
https://southcoastmedspa.com,South Coast MedSpa,(949) 650-7267,Newport Beach,California,US,https://www.google.com/maps/search/?api=1&query=South%20Coast%20MedSpa&query_place_id=ChIJDweEhQcg3YARcAw1ddaO2a8,4.7,307,0,
https://4beautymedspa.com,4Beauty Medspa,(786) 496-9444,Miami,Florida,US,https://www.google.com/maps/search/?api=1&query=4Beauty%20Medspa&query_place_id=ChIJw_1UpwO32YgRcVAHV9QE1YI,4.9,304,0,
https://hildebrandfamilydental.com,Hildebrand Family Dental Care,(210) 733-9477,San Antonio,Texas,US,https://www.google.com/maps/search/?api=1&query=Hildebrand%20Family%20Dental%20Care&query_place_id=ChIJZYkRsAtfXIYRS2U4KqPfbmk,4.9,304,0,
https://unicornmedspa.com,Unicorn MedSpa,(214) 919-3055,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Unicorn%20MedSpa&query_place_id=ChIJa7NV2NGZToYR1iFNR_gVwS0,4.9,301,0,
https://rejuvemedspa.com,Rejuve Med Spa,(972) 265-1590,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Rejuve%20Med%20Spa&query_place_id=ChIJrTEvDMwjTIYRD16bpXaOzH8,4.8,301,0,
https://bcrnaesthetics.com,BCRN Aesthetics MedSpa,(346) 738-9897,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=BCRN%20Aesthetics%20MedSpa&query_place_id=ChIJeXkfMInAQIYRs7tW0wKaBUg,5,300,0,
https://maifaceskin.com,My Aesthetics Intelligence,(817) 373-5513,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=My%20Aesthetics%20Intelligence&query_place_id=ChIJ9eMhLfshTIYRKmUcMXQBc2w,5,297,0,
https://belleviemedical.com,Belle Vie Wellness & Medical Aesthetics,(855) 635-0011,Costa Mesa,California,US,https://www.google.com/maps/search/?api=1&query=Belle%20Vie%20Wellness%20%26%20Medical%20Aesthetics&query_place_id=ChIJwWf29Xrf3IARfGz16FAPkz0,4.9,296,0,
https://phheadspa.com,pH Head Spa,(281) 900-6360,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=pH%20Head%20Spa&query_place_id=ChIJPVu3OcLHQIYRqxzaDn7yz3Y,5,293,0,
https://newmedental.com,NewMe Dental Implants of Houston,(832) 791-3039,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=NewMe%20Dental%20Implants%20of%20Houston&query_place_id=ChIJ39YtiD2XQIYRLRg7VW-YsnU,5,287,0,
https://pattmd.com,Houston Center for Facial Plastic Surgery,(281) 317-8268,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Houston%20Center%20for%20Facial%20Plastic%20Surgery&query_place_id=ChIJtwk9Q4rCQIYRGHWgTvagN3Q,4.9,279,0,
https://galleriaesthetics.com,Galleria Aesthetics and Wellness,(713) 552-1112,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Galleria%20Aesthetics%20and%20Wellness&query_place_id=ChIJ8ZwATWTBQIYRDDFvSI-MUIw,4.8,278,0,
https://drnewman.com,Plaza Vision Center,(214) 969-0467,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Plaza%20Vision%20Center&query_place_id=ChIJY9oGICGZToYRCpaine2dg6Q,4.9,277,0,
https://newportbeachmedspa.com,Newport Beach MedSpa,(949) 631-2800,Newport Beach,California,US,https://www.google.com/maps/search/?api=1&query=Newport%20Beach%20MedSpa&query_place_id=ChIJ2z8xEPje3IARZVsysFtD268,4.8,270,0,
https://skinconceptandlaser.com,Skin Concept And Laser,(646) 719-1111,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Skin%20Concept%20And%20Laser&query_place_id=ChIJeYyjCDhZwokR0fdc8Q8290Y,4.9,268,0,
https://newyork.crpce.com,Clinique des Champs Élysées,(212) 812-1107,New York,New York,US,https://www.google.com/maps/search/?api=1&query=Clinique%20des%20Champs%20%C3%89lys%C3%A9es&query_place_id=ChIJbVCkLzVZwokRhBjuf9kWdp4,4.9,266,0,
https://drlaserla.com,dr LASER,(212) 408-3229,New York,New York,US,https://www.google.com/maps/search/?api=1&query=dr%20LASER&query_place_id=ChIJP-PbqJ1ZwokROt2Q16kRWA4,4.5,262,0,
https://deluxemedspabeauty.com,Deluxe Med Spa Beauty,(786) 901-0611,Miami,Florida,US,https://www.google.com/maps/search/?api=1&query=Deluxe%20Med%20Spa%20Beauty&query_place_id=ChIJ9QShWb232YgRErcFd8RYjwc,4.9,252,0,
https://nuveauplasticsurgery.com,"Nuveau Plastic Surgery & Medical Aesthetics / Edward I. Lee MD, FACS",(713) 999-1321,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Nuveau%20Plastic%20Surgery%20%26%20Medical%20Aesthetics%20%2F%20Edward%20I.%20Lee%20MD%2C%20FACS&query_place_id=ChIJFSw3wWnAQIYRQ7ZJ312W24g,4.9,252,0,
https://premieresurgicalarts.com,Premiere Surgical Arts,(832) 930-7660,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Premiere%20Surgical%20Arts&query_place_id=ChIJnxfScY7AQIYRnIhDbX_Jlo8,4.8,252,0,
https://drnikko.com,Nikko Cosmetic Dermatology Center,(713) 960-1311,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Nikko%20Cosmetic%20Dermatology%20Center&query_place_id=ChIJZUUdmTfBQIYRzXBaDZde-JI,4.6,251,0,
https://mirrormirrorhouston.com,Mirror Mirror Beauty Boutique,(281) 810-9083,Houston,Texas,US,https://www.google.com/maps/search/?api=1&query=Mirror%20Mirror%20Beauty%20Boutique&query_place_id=ChIJhy16EgXBQIYRrWmm3YPBWac,4.6,249,0,
https://aurumhealth.com,Aurum Health,(214) 865-7800,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Aurum%20Health&query_place_id=ChIJD8LET6GZToYRSleYd2kkdPw,4.9,244,0,
https://sanjivamedspa.com,Sanjiva Medical Spa,(469) 336-6769,Dallas,Texas,US,https://www.google.com/maps/search/?api=1&query=Sanjiva%20Medical%20Spa&query_place_id=ChIJNRZQOFefToYRoAIyBbPcbXI,5,243,0,
https://davidkaodds.com,David S. Kao DDS,(213) 481-2699,Los Angeles,California,US,https://www.google.com/maps/search/?api=1&query=David%20S.%20Kao%20DDS&query_place_id=ChIJfatm-a_HwoARRLBlunBVEY8,5,240,0,
